,Fecha Alta,Tipo,Operación,Provincia,Fecha Venta,Vendedor,Indice,Superficie,Precio Venta
244,08/04/2004 00:00,Casa,Venta,Barcelona,07/07/2004 00:00,Joaquín,244.0,239.0,1176597.0
245,09/04/2004 00:00,Local,Venta,Girona,08/04/2005 00:00,Jesús,245.0,287.0,1936102.0
246,09/04/2004 00:00,Industrial,Alquiler,Barcelona,09/12/2004 00:00,Jesús,246.0,159.0,1582527.0
247,09/04/2004 00:00,Suelo,Alquiler,Girona,26/12/2004 00:00,Pedro,247.0,136.0,873120.0
248,09/04/2004 00:00,Industrial,Venta,Tarragona,13/12/2004 00:00,Joaquín,248.0,223.0,2026401.0
249,09/04/2004 00:00,Piso,Alquiler,Lleida,01/02/2005 00:00,Pedro,249.0,175.0,747075.0
250,09/04/2004 00:00,Suelo,Venta,Lleida,22/01/2005 00:00,Pedro,250.0,124.0,1130632.0
251,09/04/2004 00:00,Parking,Alquiler,Lleida,15/10/2004 00:00,María,251.0,168.0,1622040.0
252,10/04/2004 00:00,Parking,Venta,Tarragona,08/08/2004 00:00,María,252.0,106.0,567206.0
253,10/04/2004 00:00,Piso,Venta,Girona,29/10/2004 00:00,Pedro,253.0,67.0,379689.0
254,10/04/2004 00:00,Local,Alquiler,Barcelona,04/03/2005 00:00,Pedro,254.0,49.0,424536.0
255,10/04/2004 00:00,Industrial,Venta,Girona,05/10/2004 00:00,Carmen,255.0,238.0,1620304.0
256,11/04/2004 00:00,Suelo,Alquiler,Lleida,09/02/2005 00:00,Carmen,256.0,261.0,1220697.0
257,11/04/2004 00:00,Suelo,Alquiler,Barcelona,13/02/2005 00:00,María,257.0,242.0,1099648.0
258,11/04/2004 00:00,Parking,Venta,Tarragona,26/02/2005 00:00,Luisa,258.0,138.0,1183212.0
259,12/04/2004 00:00,Piso,Alquiler,Tarragona,09/12/2004 00:00,Luisa,259.0,258.0,1750014.0
260,12/04/2004 00:00,Casa,Alquiler,Lleida,07/04/2005 00:00,Joaquín,260.0,201.0,1107108.0
261,12/04/2004 00:00,Casa,Alquiler,Barcelona,14/09/2004 00:00,Luisa,261.0,181.0,1449629.0
262,13/04/2004 00:00,Oficina,Alquiler,Barcelona,06/08/2004 00:00,María,262.0,244.0,1006988.0
263,14/04/2004 00:00,Parking,Alquiler,Tarragona,02/03/2005 00:00,Jesús,263.0,258.0,1770912.0
264,14/04/2004 00:00,Parking,Venta,Barcelona,21/11/2004 00:00,Luisa,264.0,105.0,927255.0
265,14/04/2004 00:00,Parking,Alquiler,Tarragona,16/09/2004 00:00,Jesús,265.0,216.0,1125792.0
266,14/04/2004 00:00,Casa,Venta,Girona,27/09/2004 00:00,Carmen,266.0,204.0,1291116.0
267,15/04/2004 00:00,Industrial,Alquiler,Girona,15/02/2005 00:00,María,267.0,150.0,968250.0
268,15/04/2004 00:00,Parking,Venta,Lleida,01/09/2004 00:00,María,268.0,52.0,446888.0
269,15/04/2004 00:00,Parking,Alquiler,Tarragona,31/10/2004 00:00,Joaquín,269.0,223.0,1342906.0
270,15/04/2004 00:00,Local,Alquiler,Lleida,02/01/2005 00:00,Jesús,270.0,237.0,1093281.0
271,15/04/2004 00:00,Suelo,Venta,Lleida,03/09/2004 00:00,Carmen,271.0,270.0,2409210.0
272,15/04/2004 00:00,Piso,Alquiler,Lleida,14/02/2005 00:00,Joaquín,272.0,120.0,722880.0
273,15/04/2004 00:00,Piso,Alquiler,Lleida,17/03/2005 00:00,Jesús,273.0,113.0,1102880.0
274,16/04/2004 00:00,Local,Alquiler,Girona,20/11/2004 00:00,Pedro,274.0,193.0,1079449.0
275,17/04/2004 00:00,Oficina,Alquiler,Girona,17/11/2004 00:00,Pedro,275.0,110.0,1039500.0
276,17/04/2004 00:00,Parking,Venta,Barcelona,06/01/2005 00:00,Jesús,276.0,209.0,2038586.0
277,17/04/2004 00:00,Suelo,Alquiler,Girona,25/08/2004 00:00,Carmen,277.0,125.0,853750.0
278,18/04/2004 00:00,Suelo,Venta,Girona,26/02/2005 00:00,María,278.0,244.0,1414956.0
279,18/04/2004 00:00,Oficina,Venta,Barcelona,25/08/2004 00:00,Pedro,279.0,154.0,881804.0
280,18/04/2004 00:00,Oficina,Venta,Girona,13/04/2005 00:00,Carmen,280.0,258.0,1081278.0
281,18/04/2004 00:00,Casa,Venta,Girona,28/12/2004 00:00,Jesús,281.0,285.0,2534505.0
282,18/04/2004 00:00,Oficina,Alquiler,Tarragona,27/11/2004 00:00,Pedro,282.0,137.0,1336298.0
283,19/04/2004 00:00,Suelo,Alquiler,Girona,20/10/2004 00:00,Luisa,283.0,262.0,2404898.0
284,19/04/2004 00:00,Industrial,Alquiler,Tarragona,10/01/2005 00:00,Jesús,284.0,143.0,712712.0
285,19/04/2004 00:00,Industrial,Venta,Barcelona,24/01/2005 00:00,Jesús,285.0,65.0,523770.0
286,19/04/2004 00:00,Industrial,Alquiler,Barcelona,22/07/2004 00:00,Jesús,286.0,225.0,1360800.0
287,19/04/2004 00:00,Casa,Alquiler,Lleida,19/01/2005 00:00,Luisa,287.0,177.0,924294.0
288,20/04/2004 00:00,Suelo,Venta,Lleida,17/02/2005 00:00,Pedro,288.0,163.0,895359.0
289,20/04/2004 00:00,Oficina,Alquiler,Girona,27/03/2005 00:00,Jesús,289.0,227.0,1437818.0
290,21/04/2004 00:00,Casa,Alquiler,Tarragona,11/09/2004 00:00,Pedro,290.0,295.0,1877675.0
291,21/04/2004 00:00,Parking,Venta,Barcelona,08/03/2005 00:00,Pedro,291.0,54.0,258444.0
292,22/04/2004 00:00,Parking,Venta,Girona,09/02/2005 00:00,Luisa,292.0,82.0,430418.0
293,22/04/2004 00:00,Oficina,Venta,Girona,18/03/2005 00:00,Carmen,293.0,86.0,589960.0
294,22/04/2004 00:00,Oficina,Venta,Girona,21/11/2004 00:00,Luisa,294.0,133.0,786695.0
295,22/04/2004 00:00,Parking,Alquiler,Barcelona,28/03/2005 00:00,Pedro,295.0,235.0,1773780.0
296,23/04/2004 00:00,Suelo,Alquiler,Girona,28/07/2004 00:00,Pedro,296.0,288.0,2699136.0
297,23/04/2004 00:00,Industrial,Venta,Barcelona,23/11/2004 00:00,Luisa,297.0,106.0,600596.0
298,23/04/2004 00:00,Industrial,Venta,Girona,16/04/2005 00:00,Joaquín,298.0,45.0,307170.0
299,23/04/2004 00:00,Suelo,Alquiler,Tarragona,06/02/2005 00:00,Carmen,299.0,85.0,683230.0
300,24/04/2004 00:00,Casa,Alquiler,Tarragona,12/02/2005 00:00,Carmen,300.0,178.0,1458176.0
301,24/04/2004 00:00,Industrial,Alquiler,Girona,22/03/2005 00:00,Pedro,301.0,211.0,1171894.0
302,25/04/2004 00:00,Oficina,Venta,Girona,30/08/2004 00:00,Carmen,302.0,209.0,1728221.0
303,26/04/2004 00:00,Casa,Alquiler,Barcelona,16/02/2005 00:00,Pedro,303.0,298.0,2612566.0
304,27/04/2004 00:00,Oficina,Venta,Girona,18/11/2004 00:00,Joaquín,304.0,249.0,1150380.0
305,27/04/2004 00:00,Piso,Venta,Lleida,28/09/2004 00:00,Jesús,305.0,142.0,1055912.0
306,27/04/2004 00:00,Industrial,Venta,Lleida,14/04/2005 00:00,Carmen,306.0,196.0,1645616.0
307,28/04/2004 00:00,Suelo,Alquiler,Barcelona,16/03/2005 00:00,Carmen,307.0,228.0,1521216.0
308,28/04/2004 00:00,Piso,Alquiler,Lleida,06/09/2004 00:00,Luisa,308.0,237.0,1763517.0
309,28/04/2004 00:00,Industrial,Venta,Lleida,23/09/2004 00:00,Pedro,309.0,121.0,792792.0
310,28/04/2004 00:00,Suelo,Venta,Lleida,29/12/2004 00:00,Carmen,310.0,61.0,605425.0
311,29/04/2004 00:00,Industrial,Venta,Girona,07/01/2005 00:00,Luisa,311.0,189.0,1579284.0
312,30/04/2004 00:00,Local,Alquiler,Barcelona,13/02/2005 00:00,Luisa,312.0,91.0,391391.0
313,30/04/2004 00:00,Suelo,Alquiler,Tarragona,21/03/2005 00:00,Joaquín,313.0,230.0,1386900.0
314,01/05/2004 00:00,Casa,Alquiler,Barcelona,14/02/2005 00:00,Joaquín,314.0,251.0,2439971.0
315,02/05/2004 00:00,Industrial,Alquiler,Barcelona,07/02/2005 00:00,Carmen,315.0,261.0,2571111.0
316,02/05/2004 00:00,Parking,Alquiler,Barcelona,26/08/2004 00:00,Jesús,316.0,251.0,1754992.0
317,02/05/2004 00:00,Suelo,Alquiler,Lleida,17/11/2004 00:00,Jesús,317.0,46.0,440772.0
318,02/05/2004 00:00,Piso,Venta,Tarragona,04/09/2004 00:00,Luisa,318.0,123.0,961368.0
319,02/05/2004 00:00,Industrial,Alquiler,Girona,04/08/2004 00:00,María,319.0,277.0,2456159.0
320,03/05/2004 00:00,Industrial,Alquiler,Girona,12/08/2004 00:00,Pedro,320.0,190.0,977740.0
321,03/05/2004 00:00,Suelo,Venta,Barcelona,09/11/2004 00:00,María,321.0,42.0,255906.0
322,03/05/2004 00:00,Parking,Venta,Barcelona,15/10/2004 00:00,María,322.0,237.0,1592166.0
323,04/05/2004 00:00,Suelo,Alquiler,Barcelona,31/12/2004 00:00,Carmen,323.0,155.0,876060.0
324,04/05/2004 00:00,Piso,Venta,Girona,30/08/2004 00:00,Joaquín,324.0,60.0,332400.0
325,04/05/2004 00:00,Industrial,Alquiler,Barcelona,08/10/2004 00:00,Luisa,325.0,179.0,1227224.0
326,04/05/2004 00:00,Suelo,Venta,Tarragona,28/03/2005 00:00,Jesús,326.0,180.0,1022040.0
327,04/05/2004 00:00,Suelo,Venta,Barcelona,17/04/2005 00:00,Jesús,327.0,273.0,1369368.0
328,04/05/2004 00:00,Industrial,Venta,Lleida,11/11/2004 00:00,María,328.0,285.0,1922325.0
329,05/05/2004 00:00,Parking,Alquiler,Girona,26/10/2004 00:00,Pedro,329.0,125.0,1189250.0
330,05/05/2004 00:00,Parking,Alquiler,Barcelona,08/12/2004 00:00,Luisa,330.0,205.0,990355.0
331,06/05/2004 00:00,Local,Alquiler,Girona,31/03/2005 00:00,Luisa,331.0,138.0,877680.0
332,06/05/2004 00:00,Piso,Venta,Barcelona,25/08/2004 00:00,Jesús,332.0,110.0,803000.0
333,07/05/2004 00:00,Industrial,Alquiler,Tarragona,22/01/2005 00:00,Pedro,333.0,242.0,2110966.0
334,07/05/2004 00:00,Piso,Venta,Lleida,27/04/2005 00:00,Joaquín,334.0,148.0,634920.0
335,07/05/2004 00:00,Local,Alquiler,Tarragona,28/01/2005 00:00,María,335.0,227.0,1394461.0
336,08/05/2004 00:00,Oficina,Venta,Girona,15/09/2004 00:00,Pedro,336.0,102.0,413610.0
337,08/05/2004 00:00,Oficina,Alquiler,Barcelona,28/01/2005 00:00,Carmen,337.0,41.0,361661.0
338,09/05/2004 00:00,Suelo,Alquiler,Girona,04/09/2004 00:00,Joaquín,338.0,75.0,683175.0
339,10/05/2004 00:00,Suelo,Venta,Lleida,01/12/2004 00:00,Jesús,339.0,99.0,783783.0
340,10/05/2004 00:00,Casa,Venta,Tarragona,02/11/2004 00:00,Pedro,340.0,229.0,1990697.0
341,10/05/2004 00:00,Local,Alquiler,Lleida,21/12/2004 00:00,Pedro,341.0,259.0,1992228.0
342,10/05/2004 00:00,Parking,Venta,Barcelona,12/11/2004 00:00,Luisa,342.0,175.0,1178100.0
343,10/05/2004 00:00,Casa,Venta,Barcelona,19/09/2004 00:00,Jesús,343.0,146.0,1083466.0
344,11/05/2004 00:00,Industrial,Alquiler,Tarragona,01/01/2005 00:00,Jesús,344.0,131.0,1263495.0
345,11/05/2004 00:00,Local,Venta,Tarragona,23/12/2004 00:00,Pedro,345.0,202.0,1320676.0
346,11/05/2004 00:00,Industrial,Venta,Barcelona,18/09/2004 00:00,Carmen,346.0,173.0,851852.0
347,11/05/2004 00:00,Oficina,Alquiler,Girona,26/03/2005 00:00,Joaquín,347.0,187.0,1560889.0
348,12/05/2004 00:00,Parking,Venta,Tarragona,01/11/2004 00:00,María,348.0,234.0,1398852.0
349,13/05/2004 00:00,Oficina,Venta,Girona,21/09/2004 00:00,María,349.0,103.0,680830.0
350,13/05/2004 00:00,Piso,Alquiler,Girona,24/04/2005 00:00,Pedro,350.0,75.0,418725.0
351,14/05/2004 00:00,Casa,Venta,Tarragona,10/10/2004 00:00,Luisa,351.0,241.0,2060550.0
352,14/05/2004 00:00,Piso,Alquiler,Tarragona,14/08/2004 00:00,Carmen,352.0,257.0,1980185.0
353,14/05/2004 00:00,Piso,Venta,Girona,30/03/2005 00:00,Carmen,353.0,122.0,885476.0
354,14/05/2004 00:00,Oficina,Alquiler,Tarragona,15/10/2004 00:00,Carmen,354.0,209.0,1181686.0
355,14/05/2004 00:00,Parking,Alquiler,Lleida,03/02/2005 00:00,Luisa,355.0,154.0,830830.0
356,15/05/2004 00:00,Suelo,Venta,Girona,19/08/2004 00:00,Pedro,356.0,196.0,1707944.0
357,15/05/2004 00:00,Piso,Venta,Barcelona,04/11/2004 00:00,Joaquín,357.0,131.0,1180048.0
358,15/05/2004 00:00,Parking,Venta,Lleida,18/03/2005 00:00,Jesús,358.0,130.0,1176630.0
359,16/05/2004 00:00,Local,Venta,Barcelona,19/03/2005 00:00,Luisa,359.0,156.0,896220.0
360,17/05/2004 00:00,Local,Venta,Lleida,10/03/2005 00:00,Luisa,360.0,291.0,1505925.0
361,18/05/2004 00:00,Casa,Venta,Lleida,02/12/2004 00:00,Luisa,361.0,141.0,732495.0
362,18/05/2004 00:00,Suelo,Alquiler,Girona,30/03/2005 00:00,Carmen,362.0,68.0,378624.0
363,18/05/2004 00:00,Local,Venta,Lleida,26/12/2004 00:00,Luisa,363.0,267.0,1257036.0
364,18/05/2004 00:00,Local,Alquiler,Tarragona,16/10/2004 00:00,María,364.0,137.0,673355.0
365,18/05/2004 00:00,Oficina,Venta,Lleida,10/05/2005 00:00,Jesús,365.0,137.0,961192.0
366,18/05/2004 00:00,Industrial,Alquiler,Lleida,24/03/2005 00:00,Jesús,366.0,76.0,501220.0
367,18/05/2004 00:00,Casa,Venta,Girona,18/10/2004 00:00,Carmen,367.0,80.0,354320.0
368,19/05/2004 00:00,Casa,Alquiler,Barcelona,27/12/2004 00:00,Luisa,368.0,149.0,1238339.0
369,19/05/2004 00:00,Suelo,Alquiler,Tarragona,14/09/2004 00:00,Jesús,369.0,285.0,1377975.0
370,20/05/2004 00:00,Oficina,Venta,Barcelona,08/12/2004 00:00,Luisa,370.0,230.0,1109980.0
371,20/05/2004 00:00,Parking,Alquiler,Lleida,03/05/2005 00:00,Luisa,371.0,163.0,1317529.0
372,21/05/2004 00:00,Suelo,Alquiler,Barcelona,21/05/2005 00:00,Pedro,372.0,131.0,822811.0
373,21/05/2004 00:00,Piso,Alquiler,Tarragona,13/11/2004 00:00,Jesús,373.0,167.0,895287.0
374,22/05/2004 00:00,Local,Venta,Tarragona,10/04/2005 00:00,María,374.0,230.0,1398630.0
375,23/05/2004 00:00,Industrial,Alquiler,Lleida,04/09/2004 00:00,Jesús,375.0,247.0,1210053.0
376,24/05/2004 00:00,Oficina,Alquiler,Barcelona,16/04/2005 00:00,Pedro,376.0,105.0,525210.0
377,24/05/2004 00:00,Suelo,Alquiler,Girona,17/09/2004 00:00,María,377.0,280.0,1680000.0
378,24/05/2004 00:00,Piso,Venta,Girona,13/10/2004 00:00,Jesús,378.0,108.0,812808.0
379,25/05/2004 00:00,Local,Venta,Lleida,27/03/2005 00:00,Carmen,379.0,269.0,2586704.0
380,25/05/2004 00:00,Casa,Venta,Girona,21/10/2004 00:00,Joaquín,380.0,123.0,775884.0
381,26/05/2004 00:00,Suelo,Alquiler,Lleida,24/04/2005 00:00,Luisa,381.0,264.0,2582184.0
382,26/05/2004 00:00,Industrial,Alquiler,Lleida,28/12/2004 00:00,Joaquín,382.0,298.0,1331166.0
383,26/05/2004 00:00,Parking,Venta,Barcelona,20/10/2004 00:00,Joaquín,383.0,200.0,1823400.0
384,26/05/2004 00:00,Parking,Venta,Barcelona,20/03/2005 00:00,Luisa,384.0,197.0,1746405.0
385,26/05/2004 00:00,Parking,Alquiler,Girona,13/09/2004 00:00,Pedro,385.0,184.0,830760.0
386,27/05/2004 00:00,Oficina,Venta,Barcelona,04/09/2004 00:00,Joaquín,386.0,119.0,486472.0
387,28/05/2004 00:00,Parking,Alquiler,Girona,13/02/2005 00:00,Jesús,387.0,137.0,835152.0
388,29/05/2004 00:00,Oficina,Alquiler,Tarragona,02/02/2005 00:00,Luisa,388.0,196.0,882784.0
389,30/05/2004 00:00,Parking,Alquiler,Tarragona,10/12/2004 00:00,Luisa,389.0,65.0,389350.0
390,30/05/2004 00:00,Suelo,Venta,Girona,29/03/2005 00:00,Carmen,390.0,300.0,1483500.0
391,30/05/2004 00:00,Piso,Alquiler,Barcelona,06/02/2005 00:00,Jesús,391.0,202.0,1560450.0
392,31/05/2004 00:00,Piso,Venta,Girona,04/03/2005 00:00,Pedro,392.0,225.0,1164375.0
393,31/05/2004 00:00,Local,Alquiler,Barcelona,17/04/2005 00:00,María,393.0,203.0,946792.0
394,31/05/2004 00:00,Casa,Alquiler,Girona,23/05/2005 00:00,Carmen,394.0,192.0,1159296.0
395,31/05/2004 00:00,Parking,Alquiler,Lleida,07/09/2004 00:00,Jesús,395.0,296.0,1602544.0
396,01/06/2004 00:00,Parking,Venta,Barcelona,10/05/2005 00:00,Joaquín,396.0,177.0,933321.0
397,01/06/2004 00:00,Industrial,Venta,Girona,08/11/2004 00:00,Luisa,397.0,72.0,427824.0
398,01/06/2004 00:00,Industrial,Venta,Tarragona,24/01/2005 00:00,Pedro,398.0,65.0,483860.0
399,01/06/2004 00:00,Parking,Venta,Tarragona,22/01/2005 00:00,Carmen,399.0,208.0,1225120.0
400,02/06/2004 00:00,Piso,Alquiler,Barcelona,02/06/2005 00:00,Pedro,400.0,271.0,2682900.0
401,02/06/2004 00:00,Industrial,Alquiler,Lleida,21/01/2005 00:00,María,401.0,278.0,2188138.0
402,02/06/2004 00:00,Piso,Venta,Girona,26/04/2005 00:00,Jesús,402.0,90.0,770040.0
403,03/06/2004 00:00,Casa,Alquiler,Lleida,22/03/2005 00:00,Carmen,403.0,72.0,702576.0
404,03/06/2004 00:00,Local,Venta,Tarragona,20/01/2005 00:00,Jesús,404.0,224.0,1804992.0
405,03/06/2004 00:00,Oficina,Venta,Barcelona,23/02/2005 00:00,Carmen,405.0,207.0,1883700.0
406,03/06/2004 00:00,Industrial,Venta,Barcelona,16/12/2004 00:00,María,406.0,162.0,1383480.0
407,04/06/2004 00:00,Industrial,Alquiler,Barcelona,22/01/2005 00:00,Pedro,407.0,74.0,729788.0
408,04/06/2004 00:00,Parking,Venta,Girona,05/04/2005 00:00,Luisa,408.0,293.0,1750089.0
409,04/06/2004 00:00,Piso,Alquiler,Lleida,30/10/2004 00:00,Luisa,409.0,46.0,435252.0
410,05/06/2004 00:00,Local,Venta,Girona,27/11/2004 00:00,Luisa,410.0,90.0,742770.0
411,05/06/2004 00:00,Local,Venta,Girona,14/10/2004 00:00,María,411.0,148.0,1268952.0
412,05/06/2004 00:00,Piso,Alquiler,Tarragona,14/05/2005 00:00,Luisa,412.0,189.0,1527498.0
413,06/06/2004 00:00,Suelo,Venta,Lleida,23/09/2004 00:00,Luisa,413.0,56.0,425432.0
414,06/06/2004 00:00,Parking,Venta,Barcelona,17/12/2004 00:00,Carmen,414.0,46.0,386584.0
415,07/06/2004 00:00,Oficina,Alquiler,Lleida,11/09/2004 00:00,Carmen,415.0,201.0,1287807.0
416,07/06/2004 00:00,Suelo,Venta,Barcelona,14/04/2005 00:00,Luisa,416.0,254.0,1381506.0
417,07/06/2004 00:00,Industrial,Alquiler,Girona,26/01/2005 00:00,Joaquín,417.0,287.0,2452989.0
418,07/06/2004 00:00,Parking,Venta,Girona,06/12/2004 00:00,Luisa,418.0,174.0,952302.0
419,08/06/2004 00:00,Piso,Alquiler,Lleida,29/05/2005 00:00,Carmen,419.0,114.0,1019160.0
420,09/06/2004 00:00,Suelo,Venta,Barcelona,05/05/2005 00:00,Pedro,420.0,135.0,1209735.0
421,09/06/2004 00:00,Piso,Alquiler,Barcelona,09/11/2004 00:00,Jesús,421.0,126.0,637308.0
422,09/06/2004 00:00,Local,Alquiler,Barcelona,16/12/2004 00:00,Luisa,422.0,260.0,1090180.0
423,09/06/2004 00:00,Parking,Venta,Barcelona,06/11/2004 00:00,Jesús,423.0,261.0,1945755.0
424,09/06/2004 00:00,Casa,Venta,Girona,11/12/2004 00:00,María,424.0,173.0,1117753.0
425,09/06/2004 00:00,Oficina,Alquiler,Lleida,12/10/2004 00:00,Jesús,425.0,207.0,1042659.0
426,10/06/2004 00:00,Piso,Venta,Barcelona,04/05/2005 00:00,Carmen,426.0,81.0,583362.0
427,10/06/2004 00:00,Piso,Alquiler,Lleida,04/01/2005 00:00,Carmen,427.0,52.0,338364.0
428,11/06/2004 00:00,Parking,Alquiler,Tarragona,02/11/2004 00:00,Jesús,428.0,271.0,2190493.0
429,11/06/2004 00:00,Oficina,Venta,Tarragona,29/10/2004 00:00,Luisa,429.0,249.0,1388175.0
430,11/06/2004 00:00,Suelo,Alquiler,Tarragona,19/12/2004 00:00,Jesús,430.0,153.0,1116441.0
431,12/06/2004 00:00,Oficina,Alquiler,Lleida,01/01/2005 00:00,Joaquín,431.0,205.0,1980300.0
432,13/06/2004 00:00,Suelo,Venta,Tarragona,04/06/2005 00:00,Carmen,432.0,144.0,852480.0
433,13/06/2004 00:00,Local,Alquiler,Tarragona,15/12/2004 00:00,Joaquín,433.0,246.0,1898628.0
434,13/06/2004 00:00,Industrial,Alquiler,Girona,03/02/2005 00:00,Jesús,434.0,233.0,1541528.0
435,13/06/2004 00:00,Suelo,Venta,Tarragona,20/11/2004 00:00,Carmen,435.0,105.0,783195.0
436,14/06/2004 00:00,Parking,Venta,Girona,03/05/2005 00:00,Luisa,436.0,107.0,909821.0
437,14/06/2004 00:00,Oficina,Venta,Barcelona,26/12/2004 00:00,Luisa,437.0,158.0,1543344.0
438,15/06/2004 00:00,Oficina,Alquiler,Girona,23/10/2004 00:00,Luisa,438.0,298.0,2524358.0
439,15/06/2004 00:00,Parking,Venta,Barcelona,19/09/2004 00:00,Jesús,439.0,115.0,1077665.0
440,16/06/2004 00:00,Parking,Venta,Barcelona,09/11/2004 00:00,Carmen,440.0,102.0,790602.0
441,16/06/2004 00:00,Parking,Venta,Tarragona,26/02/2005 00:00,Pedro,441.0,211.0,872063.0
442,17/06/2004 00:00,Piso,Alquiler,Girona,14/10/2004 00:00,Jesús,442.0,245.0,1001070.0
443,17/06/2004 00:00,Parking,Venta,Barcelona,09/06/2005 00:00,Luisa,443.0,102.0,1005312.0
444,17/06/2004 00:00,Local,Alquiler,Girona,25/11/2004 00:00,Jesús,444.0,44.0,189156.0
445,17/06/2004 00:00,Casa,Alquiler,Tarragona,18/03/2005 00:00,Jesús,445.0,57.0,419178.0
446,17/06/2004 00:00,Parking,Alquiler,Lleida,24/01/2005 00:00,Pedro,446.0,263.0,1779458.0
447,17/06/2004 00:00,Local,Alquiler,Girona,02/10/2004 00:00,Pedro,447.0,234.0,1159470.0
448,17/06/2004 00:00,Local,Venta,Girona,08/04/2005 00:00,Pedro,448.0,118.0,788948.0
449,18/06/2004 00:00,Industrial,Alquiler,Lleida,01/05/2005 00:00,Luisa,449.0,248.0,1674744.0
450,18/06/2004 00:00,Oficina,Venta,Barcelona,25/04/2005 00:00,Joaquín,450.0,54.0,406998.0
451,19/06/2004 00:00,Suelo,Venta,Lleida,13/11/2004 00:00,Pedro,451.0,215.0,2097970.0
452,19/06/2004 00:00,Suelo,Venta,Girona,08/04/2005 00:00,Jesús,452.0,185.0,1616900.0
453,19/06/2004 00:00,Oficina,Alquiler,Barcelona,06/10/2004 00:00,Luisa,453.0,72.0,458568.0
454,20/06/2004 00:00,Parking,Alquiler,Barcelona,02/01/2005 00:00,Carmen,454.0,244.0,2439512.0
455,20/06/2004 00:00,Piso,Venta,Lleida,31/12/2004 00:00,María,455.0,195.0,1797120.0
456,20/06/2004 00:00,Suelo,Alquiler,Lleida,05/06/2005 00:00,Luisa,456.0,104.0,511680.0
457,20/06/2004 00:00,Piso,Alquiler,Barcelona,03/10/2004 00:00,Jesús,457.0,71.0,587880.0
458,21/06/2004 00:00,Oficina,Venta,Girona,03/11/2004 00:00,María,458.0,107.0,590426.0
459,22/06/2004 00:00,Oficina,Alquiler,Barcelona,12/03/2005 00:00,Joaquín,459.0,77.0,322322.0
460,22/06/2004 00:00,Casa,Venta,Girona,26/09/2004 00:00,María,460.0,90.0,412740.0
461,22/06/2004 00:00,Oficina,Alquiler,Lleida,28/04/2005 00:00,María,461.0,204.0,924732.0
462,23/06/2004 00:00,Casa,Venta,Girona,01/06/2005 00:00,Pedro,462.0,214.0,1962380.0
463,24/06/2004 00:00,Casa,Alquiler,Girona,15/06/2005 00:00,Luisa,463.0,143.0,836836.0
464,24/06/2004 00:00,Industrial,Alquiler,Lleida,15/03/2005 00:00,Pedro,464.0,268.0,2628812.0
465,24/06/2004 00:00,Local,Alquiler,Tarragona,03/10/2004 00:00,Joaquín,465.0,44.0,242704.0
466,24/06/2004 00:00,Local,Venta,Girona,16/06/2005 00:00,Pedro,466.0,126.0,520758.0
467,24/06/2004 00:00,Local,Venta,Tarragona,02/04/2005 00:00,Jesús,467.0,215.0,870105.0
468,24/06/2004 00:00,Casa,Alquiler,Barcelona,13/12/2004 00:00,Pedro,468.0,65.0,546780.0
469,25/06/2004 00:00,Parking,Venta,Tarragona,01/11/2004 00:00,Jesús,469.0,191.0,875544.0
470,25/06/2004 00:00,Casa,Venta,Lleida,14/01/2005 00:00,Pedro,470.0,155.0,801350.0
471,25/06/2004 00:00,Suelo,Venta,Tarragona,08/01/2005 00:00,María,471.0,297.0,1820016.0
472,25/06/2004 00:00,Parking,Alquiler,Lleida,26/03/2005 00:00,Carmen,472.0,105.0,872760.0
473,25/06/2004 00:00,Suelo,Venta,Girona,23/06/2005 00:00,Jesús,473.0,199.0,1622646.0
474,25/06/2004 00:00,Suelo,Alquiler,Tarragona,03/12/2004 00:00,Pedro,474.0,136.0,568480.0
475,26/06/2004 00:00,Oficina,Alquiler,Lleida,25/05/2005 00:00,Carmen,475.0,88.0,851488.0
476,28/06/2004 00:00,Suelo,Alquiler,Lleida,20/10/2004 00:00,Jesús,476.0,86.0,855442.0
477,28/06/2004 00:00,Suelo,Alquiler,Lleida,13/05/2005 00:00,Luisa,477.0,189.0,913248.0
478,28/06/2004 00:00,Oficina,Venta,Girona,26/05/2005 00:00,Luisa,478.0,232.0,1028224.0
479,28/06/2004 00:00,Suelo,Venta,Lleida,07/10/2004 00:00,Luisa,479.0,58.0,530816.0
480,29/06/2004 00:00,Oficina,Alquiler,Barcelona,10/01/2005 00:00,Jesús,480.0,257.0,1166780.0
481,29/06/2004 00:00,Industrial,Venta,Tarragona,16/06/2005 00:00,María,481.0,243.0,1983123.0
482,29/06/2004 00:00,Oficina,Venta,Lleida,04/01/2005 00:00,Carmen,482.0,134.0,946710.0
483,30/06/2004 00:00,Casa,Venta,Girona,03/12/2004 00:00,Luisa,483.0,153.0,1506438.0
484,30/06/2004 00:00,Piso,Alquiler,Tarragona,27/02/2005 00:00,Luisa,484.0,122.0,1093608.0
485,30/06/2004 00:00,Piso,Venta,Girona,04/06/2005 00:00,Luisa,485.0,283.0,2199476.0
486,30/06/2004 00:00,Casa,Venta,Lleida,21/01/2005 00:00,Carmen,486.0,261.0,2475063.0
487,01/07/2004 00:00,Piso,Alquiler,Lleida,17/05/2005 00:00,Carmen,487.0,185.0,1306840.0
488,01/07/2004 00:00,Casa,Venta,Tarragona,30/01/2005 00:00,Luisa,488.0,60.0,253920.0
